No,Player,DOB,Age,Date,Exercise,Volume,Year
22,Marcus Bettinelli,1992-05-24,26,2018-03-19,Horizontal Seated Leg Press,15,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-20,Horizontal Seated Leg Press,16,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-21,Horizontal Seated Leg Press,4,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-22,Horizontal Seated Leg Press,NA,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-23,Horizontal Seated Leg Press,19,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-24,Horizontal Seated Leg Press,0,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-25,Horizontal Seated Leg Press,16,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-26,Horizontal Seated Leg Press,5,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-27,Horizontal Seated Leg Press,20,2018
22,Marcus Bettinelli,1992-05-24,26,2018-03-28,Horizontal Seated Leg Press,0,2018
